Freq,Burst,Centrality,Sigma,PageRank,Keyword,Author,Year,Title,Source,Vol,Page,Half-life,ClusterID
4,,0,1,0,,西北大学信息科学与技术学院,2009,<html><b>...</b></html>,SO,0,0,2,-1
2,,0,1,0,,西北大学研究生处,2006,<html><b>...</b></html>,SO,0,0,1,-1
3,,0,1,0,,西北大学研究生院,2016,<html><b>...</b></html>,SO,0,0,1,-1
11,,0,1,0,,西北工业大学,2002,<html><b>...</b></html>,SO,0,0,8,-1
1,,0,1,0,,西北工业大学党委,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学党委组织部,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学电工实验教学中心,2008,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西北工业大学电子信息学院,2007,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,西北工业大学高教研究所,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学管理学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学航天学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,西北工业大学机电学院,2007,<html><b>...</b></html>,SO,0,0,6,-1
5,,0,1,0,,西北工业大学教务处,2010,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,西北工业大学教务处教学质量科,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学教务处教研教材科,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学教育实验学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学经济研究所,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学理学院应用数学系,2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西北工业大学理学院应用物理系,2009,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,西北工业大学人文经法学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,西北工业大学人文与经法学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学体育部,2009,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西北工业大学外国语学院,2014,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,西北工业大学学生注册中心,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北工业大学政策研究室,2011,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,西北农林科技大学,2007,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,西北农林科技大学创新实验学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,西北农林科技大学高等教育研究所,2007,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,西北农林科技大学教务处,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北农林科技大学理学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北农林科技大学农学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西北农林科技大学人文学院,2007,<html><b>...</b></html>,SO,0,0,4,-1
4,,0,1,0,,西北师范大学,2004,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,西北师范大学国际文化交流学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北师范大学教育技术与传播学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西北师范大学教育学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西北政法大学,2009,<html><b>...</b></html>,SO,0,0,9,-1
2,,0,1,0,,西北政法大学研究生教育院,2009,<html><b>...</b></html>,SO,0,0,7,-1
1,,0,1,0,,西北政法大学哲学与社会发展学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西藏大学理学院数学系,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西藏大学数学系,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西藏民族学院教育学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西华大学人文学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西华大学数学与计算机学院,2011,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,西华师范大学外国语学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西华师范大学文学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
9,,0,1,0,,西南财经大学,2004,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,西南财经大学党委,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南财经大学工商管理学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南财经大学工商管理学院物流管理系,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南财经大学国际商学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南财经大学国际商学院国际投资与管理研究所,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南财经大学国民经济教研室,2007,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,西南财经大学教务处,2008,<html><b>...</b></html>,SO,0,0,4,-1
2,,0,1,0,,西南财经大学教学训练与评估中心,2008,<html><b>...</b></html>,SO,0,0,3,-1
3,,0,1,0,,西南财经大学经济学院,2007,<html><b>...</b></html>,SO,0,0,4,-1
2,,0,1,0,,西南大学,2013,<html><b>...</b></html>,SO,0,0,5,-1
2,,0,1,0,,西南大学地理科学学院地理信息系统与工程系,2012,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,西南大学地理科学学院教师教育系,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南大学地理科学学院资源环境与城乡规划系,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南大学汉语言文献研究所,2011,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,西南大学教务处,2007,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,西南大学评估办,2007,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西南大学外国语学院,2007,<html><b>...</b></html>,SO,0,0,2,-1
6,,0,1,0,,西南交通大学,2002,<html><b>...</b></html>,SO,0,0,10,-1
1,,0,1,0,,西南交通大学本科教学工作委员会,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南交通大学峨嵋校区,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南交通大学公共管理学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,西南交通大学教务处,2005,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,西南交通大学力学与工程学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南交通大学土木工程学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南交通大学物理科学与技术学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南科技大学,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南科技大学材料科学与工程学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南科技大学法学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南科技大学分析测试中心,2014,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,西南科技大学教务处,2005,<html><b>...</b></html>,SO,0,0,1,-1
3,,0,1,0,,西南师范大学,1999,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,西南石油大学,2016,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,西南石油大学机电工程学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西南石油大学计算机科学学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南石油大学教务处教学质量管理科,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南石油学院,2002,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,西南政法大学,2009,<html><b>...</b></html>,SO,0,0,7,-1
1,,0,1,0,,西南政法大学法学教授财税法研究中心,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南政法大学国际法学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南政法大学教务处,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南政法大学教务处综合科,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南政法大学民商法学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,西南政法大学外国语学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,悉尼大学,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,香港城市大学法学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,香港浸会大学,2002,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,香港科技大学,2002,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,香港岭南大学中国语文教学与测试中心,2009,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,香港中文大学,2000,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,湘潭大学,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,湘潭大学法学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,湘潭大学教务处,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,湘潭大学教务处教研科,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,湘潭大学历史文化学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,湘潭大学文学与新闻学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,湘潭机电高等专科学校,2000,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,湘潭师范学院,2000,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,襄樊职业技术学院信息技术系,2005,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,孝感学院教务处,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,孝感学院院长办公室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,忻州师范学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,忻州师范学院教务处,2010,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,忻州师范学院外语系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,忻州师范学院中文系,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新疆大学教授务处考试中心,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新疆大学社会科学部,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新疆教育学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,新疆师范大学教育科学学院,2005,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,新疆师范大学数理信息学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新疆师范大学数理信息学院物理系,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新西兰奥克兰大学教育学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新乡学院文学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新乡医学院高等医学教育研究中心,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,新乡医学院社会科学部,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,信阳师范学院华锐学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,邢台职业技术学院,2005,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,宿州学院社会科学系,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,徐州工程学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,徐州工程学院教务处,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,徐州工程学院教务处办公室,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,徐州工程学院外国语学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,徐州建筑职业技术学院学报编辑部,2009,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,徐州师范大学,2000,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,徐州师范大学数学科学学院,2007,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,徐州师范大学外国语学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,徐州师范大学信息传播学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,烟台大学,2003,<html><b>...</b></html>,SO,0,0,8,-1
3,,0,1,0,,烟台大学法学院,2008,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,烟台大学人文学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,烟台大学数学与信息科学学院,2007,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,延安大学,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,延安大学管理学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,延安大学计算机学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,延安大学教务处,2012,<html><b>...</b></html>,SO,0,0,1,-1
2,,0,1,0,,延安大学教务处教学科,2012,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,延安大学数学与计算机科学学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,延安大学外国语学院,2011,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,延边大学师范学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,盐城工学院,2001,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,盐城工学院高教研究所,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,盐城工学院基础教学部,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,盐城工学院学报编辑部,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,盐城师范学院社会学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,燕山大学,2003,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,燕山大学材料科学与工程学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学党委,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学党委办公室,2009,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,燕山大学机械工程学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,燕山大学教务处,2008,<html><b>...</b></html>,SO,0,0,1,-1
2,,0,1,0,,燕山大学教务处教学质量管理科,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学经济管理学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学经济管理学院旅游系,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学里仁学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
7,,0,1,0,,燕山大学外国语学院,2007,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,燕山大学外国语学院英语系,2010,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,燕山大学外语学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学文法学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学文法学院行政管理学系,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,燕山大学英语系,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,央财经大学,2012,<html><b>...</b></html>,SO,0,0,0,-1
5,,0,1,0,,扬州大学,2005,<html><b>...</b></html>,SO,0,0,9,-1
1,,0,1,0,,扬州大学创新创业学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学创新创业学院办公室,2018,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学党委,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学广陵学院机电系,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学广陵学院专业部,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学化学化工学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学化学化工学院党委,2014,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,扬州大学机械工程学院,2005,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,扬州大学机械工程学院党委,2007,<html><b>...</b></html>,SO,0,0,0,-1
9,,0,1,0,,扬州大学教务处,2007,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,扬州大学教务处办公室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学教务处教学研究科,2016,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,扬州大学教育教学评估中心,2015,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,扬州大学美术与设计学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学外国语学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学文学院,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州大学园艺与植物保护学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,扬州商务高等职业学校,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,仰恩大学,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,仰恩大学教务部,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,宜宾学院数学系,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,永州职业技术学院党委,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,优集学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,榆林学院体育系,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,元培学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,原长沙铁道学院,2002,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,岳阳师范学院,2000,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南财经大学财政与经济学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南财经大学传媒学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南财经大学工商管理学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南财贸学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,云南大学,2002,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,云南大学法学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,云南大学高等教育研究院,2005,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,云南大学教务处,2007,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,云南大学教学评估办公室,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南大学马克思主义学院,2016,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南大学马列主义研究院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南大学人文学院,2014,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南大学生命科学学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南农业大学,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南农业大学基础与信息学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南农业大学教务处,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,云南师范大学旅游与地理科学学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,湛江师范学院,2002,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,湛江师范学院党委,2013,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,湛江师范学院教育科学学院,2009,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,湛江师范学院人文学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,漳州师范学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,漳州师范学院教师教育学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,漳州师范学院教育科学研究所,2007,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,漳州师范学院外语系,2007,<html><b>...</b></html>,SO,0,0,4,-1
1,,0,1,0,,漳州师范学院物理与电子信息工程系,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,漳州师范学院中华语言文化研究所,2006,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长安大学,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长安大学电子与控制工程学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,长安大学建工学院,2007,<html><b>...</b></html>,SO,0,0,1,-1
2,,0,1,0,,长春大学,2008,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,长春大学光华学院新闻传播系,2012,<html><b>...</b></html>,SO,0,0,0,-1
4,,0,1,0,,长春工程学院,2003,<html><b>...</b></html>,SO,0,0,11,-1
1,,0,1,0,,长春工程学院教务处,2013,<html><b>...</b></html>,SO,0,0,0,-1
6,,0,1,0,,长春工业大学,2007,<html><b>...</b></html>,SO,0,0,3,-1
1,,0,1,0,,长春工业大学电气与电子工程学院电气教研室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春工业大学电气与电子工程学院自动化教研室,2007,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春工业大学教务处,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春工业大学质量工程办公室,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春工业大学自动化系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春理工大学机电工程学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春师范学院,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春师范学院高教研究所,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长春师范学院研究生部,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长青学院,2012,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,长沙大学,2004,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙大学计算机科学与技术系,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙交通学院,2000,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙理工大学,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙理工大学管理学院,2005,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙理工大学计算机与通信工程学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,长沙理工大学教务处,2010,<html><b>...</b></html>,SO,0,0,1,-1
1,,0,1,0,,长沙理工大学教务处教学研究科,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙理工大学数学与计算科学学院,2011,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,长沙理工大学文学院,2007,<html><b>...</b></html>,SO,0,0,4,-1
2,,0,1,0,,长沙学院,2006,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,长沙学院党委,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙学院电子与通信工程系,2011,<html><b>...</b></html>,SO,0,0,0,-1
6,,0,1,0,,长沙学院高等教育研究所,2007,<html><b>...</b></html>,SO,0,0,3,-1
2,,0,1,0,,长沙学院高教所,2009,<html><b>...</b></html>,SO,0,0,6,-1
1,,0,1,0,,长沙学院工商管理系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,长沙学院国际交流合作处,2008,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,长沙学院教务处,2009,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,长沙学院旅游管理系,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,肇庆工商职业技术学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,肇庆学院教务处,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江财经大学法学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江财经大学会计学院,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江财经大学教务处,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江财经学院,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江财经学院法学院,2009,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江财经学院现代教育技术中心,2008,<html><b>...</b></html>,SO,0,0,0,-1
26,9.64,0,1,0,,浙江大学,2000,<html><b>...</b></html>,SO,0,0,4,-1
14,,0,1,0,,浙江大学本科生院,2009,<html><b>...</b></html>,SO,0,0,3,-1
4,,0,1,0,,浙江大学本科生院教务处,2008,<html><b>...</b></html>,SO,0,0,5,-1
1,,0,1,0,,浙江大学本科生院教务处大类培养办公室,2008,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学本科生院教务处选课与考试中心,2013,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学本科生院教学质量与资源处,2009,<html><b>...</b></html>,SO,0,0,0,-1
2,,0,1,0,,浙江大学本科生院教学质量与资源管理处,2008,<html><b>...</b></html>,SO,0,0,2,-1
1,,0,1,0,,浙江大学城市学院,2010,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学城市学院计算机科学与工程学系,2015,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学城市学院计算机系,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学城市学院教务部,2011,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学城市学院信息与电气工程分院,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学电气工程学院电工电子基础教学中心,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学电子服务研究中心,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学佛教文化研究中心,2012,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学光电科学与工程学院,2017,<html><b>...</b></html>,SO,0,0,0,-1
1,,0,1,0,,浙江大学光电信息工程学系教学系,2012,<html><b>...</b></html>,SO,0,0,0,-1
3,,0,1,0,,浙江大学光华法学院,2014,<html><b>...</b></html>,SO,0,0,1,-1
